ID,ARFFS,SEDE,DEPART,AÑO,MES,NOMCOM,NOMCIE,TIPPROD,PRODUC,DIMENS,UNID,PRECIO,OBSERV,RECURSO
62099,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,DIC,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,58.00,,NO MADERABLE
62130,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2016,JUN,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,55.00,,NO MADERABLE
63779,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,AGO,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,57.00,,NO MADERABLE
63806,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,SET,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,57.00,,NO MADERABLE
63833,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,NOV,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,57.00,,NO MADERABLE
64156,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2021,FEB,COPAIBA,COPAIFERA SP.,ACEITE,ACEITE,,L,57.00,,NO MADERABLE
67764,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2025,ENE,COPAIBA,CROTON DRACONOIDES,PLANTAS MEDICINALES,RESINA,,L,100.00,625 ML BOTELLA,NO MADERABLE
67767,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2025,FEB,COPAIBA,CROTON DRACONOIDES,PLANTAS MEDICINALES,RESINA,,L,100.00,625 ML BOTELLA,NO MADERABLE
67804,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2025,MAR,COPAIBA,CROTON DRACONOIDES,OTROS,RESINA,,L,100.00,625 ML BOTELLA,NO MADERABLE
60824,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,JUN,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60844,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,JUL,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60864,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,AGO,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60884,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,SET,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60904,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,OCT,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60924,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,NOV,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60944,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2019,DIC,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60964,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,ENE,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
60984,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61004,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61024,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,MAY,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61044,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,JUN,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61064,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,SET,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61084,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2018,NOV,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61104,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ENE,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61124,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,FEB,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61144,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61164,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61184,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,MAY,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61204,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUN,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61224,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,JUL,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61244,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,SET,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61264,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,OCT,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61284,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,NOV,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61304,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2017,DIC,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
61324,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2016,MAY,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,MERCADOS DE SAN RAMON Y LA MERCED,NO MADERABLE
61361,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ENE,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61387,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,FEB,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61413,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAR,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61439,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ABR,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61465,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAY,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61491,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUN,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61517,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUL,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61543,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,AGO,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61568,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,SET,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
61593,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,OCT,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
61619,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,NOV,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
61645,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,DIC,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
61672,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ENE,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61698,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,FEB,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61724,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAR,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61750,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ABR,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61776,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAY,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61802,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUN,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61828,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUL,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61854,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ENE,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61880,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,FEB,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61906,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ABR,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,41.00,,NO MADERABLE
61932,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAY,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61959,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUN,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
61986,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUL,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62013,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,AGO,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62040,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,SET,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62067,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,OCT,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62094,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,NOV,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62121,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,DIC,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
62150,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2016,JUN,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,40.00,,NO MADERABLE
63564,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ENE,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63584,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63604,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63624,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,MAY,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63644,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUN,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63664,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,JUL,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63684,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,AGO,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63704,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,SET,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63724,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,OCT,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63744,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,NOV,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63764,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2020,DIC,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
63801,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,AGO,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
63828,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,SET,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
63855,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2020,NOV,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
64101,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ENE,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64121,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,FEB,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64141,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2021,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64178,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2021,FEB,SANGRE DE GRADO,CROTON LECHLERI,PLANTAS MEDICINALES,LATEX,,L,42.00,,NO MADERABLE
64567,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,FEB,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64587,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64607,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64627,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,MAY,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64647,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUN,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64667,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,JUL,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64687,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,AGO,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64707,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,SET,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64829,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,OCT,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64849,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,NOV,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
64869,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2022,DIC,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
65315,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,FEB,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
65335,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
65355,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2023,ABR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,LATEX,,L,78.00,,NO MADERABLE
65993,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2024,FEB,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,HOJA,,L,50.00,,NO MADERABLE
66004,ATFFS SELVA CENTRAL,CHANCHAMAYO,JUNIN,2024,MAR,SANGRE DE GRADO,S/D,PLANTAS MEDICINALES,HOJA,,L,50.00,,NO MADERABLE
67054,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2023,NOV,SANGRE DE GRADO,S/D,RESINA,RESINA,,L,5.00,10 ML DE SANGRE DE GRADO,NO MADERABLE
67072,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2023,DIC,SANGRE DE GRADO,S/D,RESINA,RESINA,,L,5.00,,NO MADERABLE
